_id,text
ObjectId(59fd5f75c1668e6f02250cee),"Hello! I am trying to make a chat. I've implemented rooms service. Now I want to invite another user to room. On client I am doing this.services.rooms.patch(roomId, { email }); So just sending which room should be patched and as parameters sending email of user. On server I've implemented hook:
      (hook) => {
        return new Promise((resolve) => {
          hook.app.service('users').find({
            query: {
              email: hook.data.email,
            },
          }).then((users) => {
            if (!users.data.length) {
              throw new errors.NotFound(User with email ${hook.data.email} not found);
            }
            hook.params.query = Object.assign({}, hook.params.query, {
              $push: {
                members: users.data[0]._id,
              },
            });
            resolve(hook);
          });
        });
      },

I am searching for user in database, then changing query in hook. But $push not working here for me. Maybe someone knows what is wrong?"
ObjectId(59fd5f75c1668e6f02250cef),"I was trying to use the validateSchemafor that, but I think it only works on the hook.data"
ObjectId(59fd5f75c1668e6f02250cf0),"Hi folks, I’m using feathers and I’m trying to authenticate myself using facebook strategy… this is my current code:
  login() {
    this._feathers
      .authenticate({strategy: 'facebook'})
      .then((res: {accessToken: string}) => {
        console.log(res.accessToken);
      })
      .catch(err => {
        debugger;
      });
  }


I’m receiving the token, but I didn’t login with facebook… I haven’t been redirected to facebook to do so"
ObjectId(59fd5f75c1668e6f02250cf1),"(I was trying to bundle jsonwebtoken before, to use it’s APIs, but webpack was not having that…)"
ObjectId(59fd5f75c1668e6f02250cf2),"Ok, I missed this today. So what I’m getting is: write a new hook which does the same as the default remove handling but fix the query aspect as needed. That is roughly where I originally started but by trying to query the composite keys however I will take a fresh look at it, including a look through the remove() default implementation on github."
ObjectId(59fd5f75c1668e6f02250cf3),"Question regarding populate: I am trying to populate users that are in an array of results.
data = {
...fields,
results: [{user_id: 123}, {user_id: 124}, {user_id: 125}]
}

Trying to populate each user at
data.results[index].user_id
{
    service: 'users',
    nameAs: 'user',
    parentField: 'results.user_id',
    childField: 'results.user',
  }

this does not work, but not sure how to loop each result. I have read the docs and cannot figure this out, any help would be great!"
ObjectId(59fd5f75c1668e6f02250cf4),I’m trying to run a feathers app in a subfolder of a node app. So the package.json file is one folder higher than the src and config folder
ObjectId(59fd5f75c1668e6f02250cf5),It is the case. Theres no data in a remove query. If you tell us what you're trying to achieve at a high Ievel we can try and suggest a way.
ObjectId(59fd5f75c1668e6f02250cf6),"I'm trying to make use of the pre-release of feathers-vuex 1.0 but everytime I insert initAuth as described in the readme, I receive this error: Object(...) is not a function"
ObjectId(59fd5f75c1668e6f02250cf7),"Generally HTTP DELETE doesn’t need or use the body but it doesn’t prevent it: https://stackoverflow.com/questions/299628/is-an-entity-body-allowed-for-an-http-delete-request. However feathers doesn’t pass it. IMO you’d be muddling things by doing so: 1) perhaps PATCH is a better match for your semantics 2) if your model doesn’t have the needed associations to the other related objects do it as N different calls. Seems like you’re trying to stack multiple calls into one.
When issuing an HTTP DELETE request, the request URI should completely identify the resource to delete. However, is it allowable to add extra meta-data as part of the entity body of the request?"
ObjectId(59fd5f75c1668e6f02250cf8),i've been trying to figure it out but I don't think it's possible
ObjectId(59fd5f75c1668e6f02250cf9),"Yes, the docs show a array of Ids, The way my data is modeled results is an array of objects with a property of _id, just trying to see if that could work or if I need to remodel the data. and yes ChildField should have been _id, that was a typo. Thanks"
ObjectId(59fd5f75c1668e6f02250cfa),"Hey, I'm trying to upload files to several entities and I have been looking at https://docs.feathersjs.com/guides/advanced/file-uploading.html In this example all files will go to the same folder. How can I separate files by entities and add authorization when requesting a file? For example I need to upload an profile image for users and upload other images for portfolios gallery and only the owner of the portfolio can see the images. Should I create an upload service for each entity?"
ObjectId(59fd5f75c1668e6f02250cfb),Hi there! I'm trying to version my api. I was going to do it with a sub-app (as described in the legacy doc: https://legacy.docs.feathersjs.com/middleware/routing.html) but I read somewhere else (git issue I think) that this was not encouraged...
ObjectId(59fd5f75c1668e6f02250cfc),"I am working on a first project with feathers. Development in general is pretty new to me so hope this doesn't come across as stupid. I have created an app with FeathersJS backend. Basically almost everything is standard out of the cli. I have a couple of services and authentication. Works fine on locahost. Currently I am having a go at trying to deploy the backend. I tried basically every cloud provider with an app service (AWS, Azure and Google Cloud). However, I can't get it to work. It works when I use a bare EC2 instance and configure it manually (without proxies or anything). Could someone point me into the direction of what I am missing here?"
ObjectId(59fd5f75c1668e6f02250cfd),It looks like you are trying to do a bunch of customized stuff (or working on an existing app) which can be quite difficult just jumping in.
ObjectId(59fd5f75c1668e6f02250cfe),I'm trying to wrap my head around how does feathersJS handle CRUD operations
ObjectId(59fd5f75c1668e6f02250cff),Trying to configure it manually now. I'll let you know how that works for me.
ObjectId(59fd5f75c1668e6f02250d00),"@daffl Hey, I'm trying to create one upload service that changes the upload folder dynamically (to organize the uploads by folder) and you told me about an issue on github (https://github.com/feathersjs/feathers-blob/issues/21) but I'm not being able to make it work. Can you give me a more complete example please?"
ObjectId(59fd5f76c1668e6f02250d01),I'd really recommend generating an application first before trying to migrate s pre existing application
ObjectId(59fd5f76c1668e6f02250d02),@rjp commented on @rjp’s file Service route to another Service: So I’m trying to figure out the best way to do this. I really don’t need or want to have a ticker/x path - but if it is necessary to generate a service for x I need to restrict any external calls to that path. End result I would like to accomplish is a POST with params to /ticker
ObjectId(59fd5f76c1668e6f02250d03),"Hey... I was away for a bit, but I'm still trying to figure out the best way to test a reset password path with feathers-authentication-management, wondering if anyone has any experience with that?"
ObjectId(59fd5f76c1668e6f02250d04),"Thank you, solid explanation. I'm fairly comfortable with ES6 and ES7 JS, and already try to use async/await wherever possible, but I don't think I'd be comfortable trying to set the groundwork for an enterprise scale application in Feathers, just due to unfamiliarity."
